date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:54:31	5237/5237	---MCZ	200	added ('OK')	text/css	etag:W/%2266547b0e-1475%22	https://horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/cpt/portfolio/portfolio.responsive.css	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/cpt/portfolio/portfolio.responsive.css	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:31	98/98	---MCZ	200	added ('OK')	text/css	etag:W/%2266547b0e-62%22	https://horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/shortcodes/anchor/anchor.css	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/shortcodes/anchor/anchor.css	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:33	88829/88829	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Jun%202024%2022:24:33%20GMT	https://horizon.ancorathemes.com/wp-json/wp/v2/pages/19703	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-json/wp/v2/pages/19703.json	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:34	2190/2190	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Jun%202024%2022:24:34%20GMT	https://horizon.ancorathemes.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhorizon.ancorathemes.com%2Fdesign-portfolio%2F	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-json/oembed/1.0/embeda4a7.json	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:24:34%20GMT	https://horizon.ancorathemes.com/?p=19703	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/index9505.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:35	2347/2347	---MCZ	200	added ('OK')	text/xml	date:Tue,%2025%20Jun%202024%2022:24:35%20GMT	https://horizon.ancorathemes.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhorizon.ancorathemes.com%2Fdesign-portfolio%2F&format=xml	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-json/oembed/1.0/embed0b0c	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:36	868/868	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226658440d-364%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/big-arrow-down.svg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/big-arrow-down.svg	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:36	9367/9367	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266547b0e-2497%22	https://horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/shortcodes/anchor/anchor.js	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/shortcodes/anchor/anchor.js	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:38	1193/1193	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266547b0e-4a9%22	https://horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/cpt/portfolio/portfolio.js	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/cpt/portfolio/portfolio.js	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:38	664551/664551	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-a23e7%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/portf20-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/portf20-copyright.jpg	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:38	225108/225108	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:24:38%20GMT	https://horizon.ancorathemes.com/portfolio/minimalist/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/minimalist/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:39	224443/224443	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:24:38%20GMT	https://horizon.ancorathemes.com/portfolio_group/design/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio_group/design/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:40	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%226658440e-1590%22	https://horizon.ancorathemes.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-includes/js/imagesloaded.minbb93.js	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:40	225735/225735	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:24:39%20GMT	https://horizon.ancorathemes.com/portfolio/luxurious/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/luxurious/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:41	224687/224687	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:24:40%20GMT	https://horizon.ancorathemes.com/portfolio/ultimate/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/ultimate/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:54:42	24138/24138	---MCZ	200	added ('OK')	application/javascript	etag:W/%226658440e-5e4a%22	https://horizon.ancorathemes.com/wp-includes/js/masonry.min.js?ver=4.2.2	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-includes/js/masonry.min3a05.js	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:02	226107/226107	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:24:42%20GMT	https://horizon.ancorathemes.com/portfolio/alluring/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/alluring/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:03	225938/225938	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:24:40%20GMT	https://horizon.ancorathemes.com/portfolio/extravagant/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/extravagant/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:04	224873/224873	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:24:41%20GMT	https://horizon.ancorathemes.com/portfolio/exclusive/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/exclusive/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:04	224786/224786	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:24:44%20GMT	https://horizon.ancorathemes.com/portfolio/sophisticated/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/sophisticated/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:05	225951/225951	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:04%20GMT	https://horizon.ancorathemes.com/portfolio/outstanding/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/outstanding/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:16	460749/460749	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-707cd%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/image10-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image10-copyright.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:16	167236/167236	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:06%20GMT	https://horizon.ancorathemes.com/category/design/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/category/design/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:17	206967/206967	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:06%20GMT	https://horizon.ancorathemes.com/the-safest-family-homes-in-2023/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/the-safest-family-homes-in-2023/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:17	224732/224732	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:05%20GMT	https://horizon.ancorathemes.com/portfolio/desireable/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/portfolio/desireable/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:17	5820/5820	---MCZ	200	added ('OK')	text/css	etag:W/%2266547b0e-16bc%22	https://horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/widgets/categories_list/categories_list.css	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/widgets/categories_list/categories_list.css	(from https://horizon.ancorathemes.com/online-store/)
03:55:18	309278/309278	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-4b81e%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/bg2-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/bg2-copyright.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:18	397/397	---MCZ	200	added ('OK')	text/css	etag:W/%2266547b0e-18d%22	https://horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/widgets/categories_list/categories_list.responsive.css	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/plugins/trx_addons/components/widgets/categories_list/categories_list.responsive.css	(from https://horizon.ancorathemes.com/online-store/)
03:55:18	206773/206773	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:18%20GMT	https://horizon.ancorathemes.com/pros-and-cons-of-private-architects/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/pros-and-cons-of-private-architects/index.html	(from https://horizon.ancorathemes.com/design-portfolio/)
03:55:19	129362/129362	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Jun%202024%2022:25:19%20GMT	https://horizon.ancorathemes.com/wp-json/wp/v2/pages/19512	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-json/wp/v2/pages/19512.json	(from https://horizon.ancorathemes.com/online-store/)
03:55:21	2170/2170	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Jun%202024%2022:25:21%20GMT	https://horizon.ancorathemes.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhorizon.ancorathemes.com%2Fonline-store%2F	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-json/oembed/1.0/embed379c.json	(from https://horizon.ancorathemes.com/online-store/)
03:55:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:25:21%20GMT	https://horizon.ancorathemes.com/?p=19512	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/index2cd4.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:22	2327/2327	---MCZ	200	added ('OK')	text/xml	date:Tue,%2025%20Jun%202024%2022:25:22%20GMT	https://horizon.ancorathemes.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhorizon.ancorathemes.com%2Fonline-store%2F&format=xml	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-json/oembed/1.0/embed91a8	(from https://horizon.ancorathemes.com/online-store/)
03:55:22	10222/10222	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-27ee%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/prod6-copyright-630x630.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/prod6-copyright-630x630.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:22	14025/14025	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-36c9%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/prod2-copyright-630x630.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/prod2-copyright-630x630.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:23	14596/14596	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-3904%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/prod5-copyright-630x630.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/prod5-copyright-630x630.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:24	257383/257383	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:24%20GMT	https://horizon.ancorathemes.com/product/office-chair/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product/office-chair/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:24	13242/13242	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-33ba%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/prod3-copyright-630x630.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/prod3-copyright-630x630.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:25	293692/293692	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:24%20GMT	https://horizon.ancorathemes.com/online-store/?add-to-cart=2382	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/online-store/index8c50.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:25	258108/258108	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:24%20GMT	https://horizon.ancorathemes.com/product/tv-stand/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product/tv-stand/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:26	20131/20131	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-4ea3%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/prod8-copyright-630x630.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/prod8-copyright-630x630.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:26	293687/293687	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:25%20GMT	https://horizon.ancorathemes.com/online-store/?add-to-cart=2381	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/online-store/index6696.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:26	12976/12976	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-32b0%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/prod4-copyright-630x630.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/prod4-copyright-630x630.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:27	257384/257384	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:26%20GMT	https://horizon.ancorathemes.com/product/mini-bar-stand/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product/mini-bar-stand/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:27	11447/11447	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-2cb7%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/prod1-copyright-630x630.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/prod1-copyright-630x630.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:28	293690/293690	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:27%20GMT	https://horizon.ancorathemes.com/online-store/?add-to-cart=2377	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/online-store/index1331.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:28	257238/257238	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:27%20GMT	https://horizon.ancorathemes.com/product/bedroom-puff/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product/bedroom-puff/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:29	258576/258576	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:28%20GMT	https://horizon.ancorathemes.com/product/wooden-chair/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product/wooden-chair/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:29	11481/11481	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-2cd9%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/prod7-copyright-630x630.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/prod7-copyright-630x630.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:30	293696/293696	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:29%20GMT	https://horizon.ancorathemes.com/online-store/?add-to-cart=2344	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/online-store/index8836.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:30	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:25:30%20GMT	http://horizon.ancorathemes.com/wp-content/uploads/2023/04/image14-copyright-570x696.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image14-copyright-570x696.11d.delayed	(from https://horizon.ancorathemes.com/online-store/)
03:55:31	259135/259135	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:30%20GMT	https://horizon.ancorathemes.com/product/wooden-table/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product/wooden-table/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:31	258005/258005	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:31%20GMT	https://horizon.ancorathemes.com/product/wooden-stand/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product/wooden-stand/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:32	34998/34998	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-88b6%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/image14-copyright-570x696.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image14-copyright-570x696.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:32	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:25:31%20GMT	http://horizon.ancorathemes.com/wp-content/uploads/2023/04/image11-copyright-570x696.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image11-copyright-570x696.11f.delayed	(from https://horizon.ancorathemes.com/online-store/)
03:55:32	293695/293695	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:31%20GMT	https://horizon.ancorathemes.com/online-store/?add-to-cart=2339	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/online-store/index7660.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:33	293689/293689	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:32%20GMT	https://horizon.ancorathemes.com/online-store/?add-to-cart=2340	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/online-store/indexd85a.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:33	27805/27805	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-6c9d%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/image11-copyright-570x696.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image11-copyright-570x696.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:34	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:25:33%20GMT	http://horizon.ancorathemes.com/wp-content/uploads/2023/04/image13-copyright-570x696.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image13-copyright-570x696.121.delayed	(from https://horizon.ancorathemes.com/online-store/)
03:55:35	226729/226729	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:33%20GMT	https://horizon.ancorathemes.com/product-category/armchairs/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product-category/armchairs/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:36	44253/44253	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-acdd%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/image13-copyright-570x696.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image13-copyright-570x696.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:36	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:25:35%20GMT	http://horizon.ancorathemes.com/wp-content/uploads/2023/04/image12-copyright-570x696.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image12-copyright-570x696.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:36	222574/222574	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:35%20GMT	https://horizon.ancorathemes.com/product-category/chairs/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product-category/chairs/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:36	47006/47006	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-b79e%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/image12-copyright-570x696.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image12-copyright-570x696.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:37	223037/223037	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:36%20GMT	https://horizon.ancorathemes.com/product-category/lamps/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product-category/lamps/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:37	3922/3922	---M--	200	added ('OK')	image/png	etag:%226658440d-f52%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/team-decoration-big.png	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/team-decoration-big.png	(from https://horizon.ancorathemes.com/online-store/)
03:55:38	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:25:37%20GMT	http://horizon.ancorathemes.com/wp-content/uploads/2023/04/image1-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image1-copyright.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:39	232121/232121	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:38%20GMT	https://horizon.ancorathemes.com/product-category/stands/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/product-category/stands/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:55:40	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:25:39%20GMT	http://horizon.ancorathemes.com/wp-content/uploads/2023/04/image4-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image4-copyright.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:40	515564/515564	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-7ddec%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/image1-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image1-copyright.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:42	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202024%2022:25:41%20GMT	http://horizon.ancorathemes.com/wp-content/uploads/2023/04/image5-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image5-copyright.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:42	280167/280167	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-44667%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/image4-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image4-copyright.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:43	388230/388230	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-5ec86%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/04/image5-copyright.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/04/image5-copyright.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:43	42548/42548	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-a634%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/03/post7-copyright-890x664.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/03/post7-copyright-890x664.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:43	51399/51399	---M--	200	added ('OK')	image/jpeg	etag:%226658440d-c8c7%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/03/post8-copyright-890x664.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/03/post8-copyright-890x664.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:55:48	52873/52873	---M--	200	added ('OK')	image/jpeg	etag:%226658440c-ce89%22	https://horizon.ancorathemes.com/wp-content/uploads/2023/03/post10-copyright-890x664.jpg	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/wp-content/uploads/2023/03/post10-copyright-890x664.jpg	(from https://horizon.ancorathemes.com/online-store/)
03:56:03	176225/176225	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:44%20GMT	https://horizon.ancorathemes.com/category/home-decor/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/category/home-decor/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:56:03	206097/206097	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:46%20GMT	https://horizon.ancorathemes.com/5-reasons-to-order-custom-furniture/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/5-reasons-to-order-custom-furniture/index.html	(from https://horizon.ancorathemes.com/online-store/)
03:56:04	206259/206259	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2022:25:45%20GMT	https://horizon.ancorathemes.com/how-to-choose-the-lead-line-of-a-project/	D:/New%20folder/https___horizon.ancorathemes.com/horizon.ancorathemes.com/how-to-choose-the-lead-line-of-a-project/index.html	(from https://horizon.ancorathemes.com/online-store/)
